BP;Site;Wilaya;Code CNRC;Désignation CNRC;Code ONS;Désignation ONS;Andi;Ansej;Angem;Cnac;Opérations Intragroupe;Exportation ;Opérations de production de biens sans réfaction / Autres ; Activité de production de biens _Base Imposable (10%); Activité de production de biens  _Montant a payer (10%); Activité de production de biens  _Base Imposable(19%); Activité de production de biens  _Montant a payer (19%); Activités de bâtiment,de travaux publics et d´hydraulique ainsi que les activités touristiques et thermales à la l'exclusion des _Base Imposable (23%); Activités de bâtiment,de travaux publics et d´hydraulique ainsi que les activités touristiques et thermales à la l'exclusion des _Montant a payer(23%);Les activités de commerce et des services _Base Imposable(26%); Les activités de commerce et des services_Montant a payer(26%); Minimun d´imposition;Chiffre dàffaires net des Rabais, remises, ristounes;Solde clients;Provisions clients;Provisions Stocks;Stocks;Capitaux propres;Résultat net comptable de l’exercise;Dividendes distribués;Chiffre d’affaire (C.A);Résultat opérationnel;Sous-traitance générale;Consommations de l’exercice;Autres consommations;Autres services;Eléments extraordinaires (Charges);Résultat ordinaire;Produits financiers;Immobilisations financières;Perte Comptable;Résultat fiscal;Charges de personnel;Rémunérations dirigeants;Montant exonéré;Total ERA
2000045793;Direction des Grandes entreprises;DIW Alger est;102205;transport d'hydrocarbures liquides et condensat par canalisation;4950;Transports par conduites;-;-;-;-;-;-;-;0;0;0;0;8 034 985 174,00;1 848 046 590,00;0;0;0;24 462 038 877,00;13 993 116 369,00;201 035 952,00;191 399 305,00;4 567 606 989,00;26 224 971 585,00;5 920 300 531,00;47 500 000,00;24 462 038 877,00;7 647 262 921,00;4 178 943 454,00;8 880 834 311,00;23 897 196,00;238 668 297,00;0;7 700 440 585,00;63 360 534,00;0;0;8 034 985 173,00;4 728 353 535,00;0;0;141 566 754 491,00
2000047084;Direction des Grandes entreprises;DIW Alger centre;102205;transport d'hydrocarbures liquides et condensat par canalisation;4950;Transports par conduites;-;-;-;-;-;-;-;0;0;0;0;0;0;269 723 051 626,00;70 127 993 423,00;0;2 389 114 960 548,00;961 786 398 260,00;7 117 034 657,00;12 661 309 736,00;160 384 539 955,00;6 352 319 613 046,00;758 448 015 052,00;0;2 389 114 960 548,00;734 913 573 646,00;13 436 803 493,00;398 112 904 031,00;0;272 470 344 756,00;116 154 419,00;758 564 169 471,00;121 723 983 121,00;2 164 355 321 793,00;0;269 723 051 626,00;109 862 277 926,00;0;0;17 874 225 416 084,00
2000044962;Direction des Grandes entreprises;DIW Blida;102203;production, distribution et transport d'électricité;/;/;-;-;-;-;-;-;X;-;-;-;-;-;-;-;-;-;384 508 299 749,00;311 152 784 936,00;30 529 996 895,00;295 290 636,00;15 654 071 206,00;-125 259 556 536,00;-91 078 161 818,00;0;384 508 299 749,00;-91 078 161 818,00;15 118 349 324,00;373 007 322 498,00;277 892 929 362,00;0;0;-91 078 161 818,00;682 791,00;60 850 150,00;91 078 161 818,00;-392 503 167 297,00;67 638 704 470,00;37 060 905,00;-;1 160 485 595 202,00
2000132466;Direction des Grandes entreprises;DIW Alger ouest;102104;études et engineering lies aux hydrocarbures;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;1 805 525 760,00;0;0;0;0;323 426,00;7 255 120 135,00;56 323 750 862,00;133 961 423,00;22 323 446 569,00;0;0;0;0;0;0;0;0;0;87 842 128 175,00
2000045969;Direction des Grandes entreprises;DIW Alger centre;102103;analyses liées aux hydrocarbures;7122;Analyses, essais et inspections techniques;X;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;58 077 840,00;-69 246 226,00;0;0;-69 246 226,00;0;0;0;0;0;-69 246 226,00;0;0;69 246 226,00;-160 775 012,00;62 156 030,00;0;0;-179 033 594,00
2000045856;Direction des Grandes entreprises;DIW Tipaza;102103;analyses liées aux hydrocarbures;7122;Analyses, essais et inspections techniques;-;-;-;-;-;-;-;0;0;0;0;0;0;751 756 963,00;195 456 810,38;0;1 529 769 785,00;393 279 261,00;0;0;0;824 880 627,00;390 199 086,00;0;1 785 638 396,00;622 984 456,00;137 234 412,00;591 052 279,00;388 103 115,00;16 420 409,00;0;574 328 870,00;126 937 308,00;22 999 503,00;0;751 756 963,00;214 208 130,00;0;0;8 369 792 600,00
2000047144;Direction des Grandes entreprises;DIW Alger centre;102103;analyses liées aux hydrocarbures;/;/;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10 326 984 272,00;4 469 612 474,00;0;0;2 157 447 994,00;-7 500 046 502,00;22 737 320 800,00;0;10 326 984 272,00;4 922 003 482,00;6 078 394 367,00;8 237 116 564,00;419 736 503,00;155 523 850,00;0;4 999 407 210,00;77 403 727,00;0;0;6 194 588 457,00;623 180 149,00;0;-;74 225 657 619,00
2000046065;Direction des Grandes entreprises;DIW Alger centre;102102;géophysique;7112;Activités d'ingénierie;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;1 541 913 389,00;-3 630 935 423,00;0;0;-3 631 579 423,00;0;0;701 530,00;164 792,00;0;-3 631 579 423,00;0;843 489,00;3 630 935 423,00;-2 806 673 419,00;15 635 942,00;0;0;-8 510 573 123,00
2000045865;Direction des Grandes entreprises;DIW Chlef;102102;géophysique;7112;Activités d'ingénierie;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;20 467 106,00;0;0;0;-686 669 522,00;2 943 193,00;0;0;2 943 193,00;0;0;0;19 309,00;0;2 943 193,00;0;103 388,00;0;-51 754 272,00;0;0;0;-709 004 412,00
2000045816;Direction des Grandes entreprises;DIW Alger est;102102;géophysique;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;18 093 473,00;0;0;0;-517 264 003,00;-761 252,00;0;0;-751 252,00;0;748 752,00;0;143 752,00;0;0;0;0;761 252,00;-748 752,00;0;0;0;-499 778 030,00
2000046085;Direction des Grandes entreprises;DIW Alger est;102102;géophysique;7112;Activités d'ingénierie;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;2 725 822 443,00;2 047 175 522,00;0;0;0;-2 145 911 845,00;586 389 392,00;0;2 725 822 443,00;586 399 392,00;261 815 985,00;1 589 145 727,00;0;152 244 040,00;0;586 399 392,00;0;4 322 500,00;0;-9 517 601 998,00;166 803 589,00;0;0;-231 173 418,00
2000046018;Direction des Grandes entreprises;DIW Alger ouest;102102;géophysique;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;401 261,00;0;0;0;-672 030,00;-49 975,00;0;0;-39 975,00;0;37 975,00;0;2 975,00;0;-39 975,00;0;0;49 975,00;-39 975,00;0;0;0;-349 744,00
2000046706;Direction des Grandes entreprises;DIW Alger est;102102;géophysique;7112;Activités d'ingénierie;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;8 781 208,00;93 811 186,00;0;0;0;250 457 554,00;-24 045 740,00;0;8 781 208,00;-24 121 071,00;21 918 276,00;31 157 143,00;2 524 278,00;13 368,00;0;-24 121 071,00;0;302 400,00;24 045 740,00;-23 792 875,00;0;0;0;345 711 604,00
2000046386;Direction des Grandes entreprises;DIW Alger centre;102102;géophysique;7112;Activités d'ingénierie;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;33 940 952,00;315 986 005,00;0;0;0;159 108 903,00;-2 647 156,00;0;33 940 952,00;2 637 156,00;0;12 323 400,00;3 125 423,00;1 229 752,00;0;-2 637 156,00;0;595 000,00;2 647 156,00;-2 284 169,00;23 049 216,00;0;0;581 015 434,00
2000005535;Direction des Grandes entreprises;DIW Mostaganem;102102;géophysique;/;/;-;-;-;-;X;-;-;-;-;-;-;-;-;-;-;-;440 288 270,00;236 787 682,00;29 209 680,00;5 459 567,00;40 639 289,00;875 613 225,00;-46 585 912,00;0;440 288 270,00;-45 192 845,00;0;213 405 049,00;346 058,00;25 179 304,00;0;-61 441 317,00;26;14 239 645,00;46 585 912,00;-24 525 919,00;133 983 214,00;0;-;2 324 279 198,00
2000046554;Direction des Grandes entreprises;DIW Alger centre;102102;géophysique;7112;Activités d'ingénierie;-;-;-;-;-;-;-;0;0;0;0;0;0;14 521 593,00;3 775 614,18;0;1 002 588 968,00;302 119 574,00;0;0;0;-105 134 914,00;5 160 140,00;0;719 736 612,00;26 778 537,00;207 120 994,00;240 336 453,00;15 501 664,00;877 011,00;0;8 935 754,00;0;0;0;14 521 593,00;10 468 184,00;0;0;2 449 010 570,00
2000046416;Direction des Grandes entreprises;DIW Alger centre;102102;géophysique;7112;Activités d'ingénierie;-;-;-;-;-;-;-;0;0;0;0;0;0;-156 876 329,16;-40 787 845,58;10 000,00;271 636 672,00;425 732 474,00;180 345 596,00;0;0;-45 377 246,00;-26 555 978,00;0;271 636 672,00;-26 545 978,00;0;249 418 403,00;1 210 590,00;1 239 472,00;0;-26 545 978,00;0;2 877 668 481,00;26 555 978,00;-156 876 329,00;43 056 558,00;0;0,16;4 066 599 387,00
2000046700;Direction des Grandes entreprises;DIW Ouargla;102102;géophysique;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;116 420 920,00;30 269 439,00;0;801 555 159,00;1 038 706 138,00;0;0;0;435 314 627,00;116 420 920,00;0;801 555 159,00;116 420 920,00;3 309 008,00;262 212 194,00;11 309 215,00;117 751 481,00;0;116 420 920,00;0;772 979,00;0;116 420 920,00;145 516 958,00;0;0;4 083 686 598,00
2000046251;Direction des Grandes entreprises;DIW Alger centre;102102;géophysique;7112;Activités d'ingénierie;X;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;3 589 348 703,00;1 438 160 282,00;0;0;0;3 164 541 567,00;-763 561 291,00;0;3 589 348 703,00;-1 832 321 903,00;1 226 835 838,00;403 193 576,00;111 902 492,00;162 312 144,00;191 580,00;-763 349 711,00;1 069 628 587,00;5 190 839 327,00;763 561 291,00;-13 990 958 557,00;1 886 282 997,00;0;0;5 245 955 625,00
2000046246;Direction des Grandes entreprises;DIW Médéa;102102;géophysique;7112;Activités d'ingénierie;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;2 187 439 270,00;2 667 466 784,00;0;0;1 154 474 211,00;12 755 389 242,00;2 238 555 654,00;0;2 187 439 270,00;-1 433 792 763,00;228 918 945,00;2 689 289 539,00;9 548 477,00;267 592 753,00;0;2 929 580 963,00;4 494 958 367,00;60 316 506,00;0;3 004 457 865,00;206 272 773,00;0;3 004 457 865,00;35 647 907 856,00
2000045867;Direction des Grandes entreprises;DIW Alger centre;102102;géophysique;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;920 526 913,00;0;0;0;8 232 125 334,00;-500 476 880,00;0;0;-16 683 068,00;0;12 163 847,00;182 468,00;162 234,00;0;-648 803 484,00;6 441 129 055,00;30 246 390 454,00;500 476 880,00;-86 121 327,00;2 039 560,00;0;0;45 103 111 986,00
2000048634;Direction des Grandes entreprises;DIW Ouargla;102101;forages pétroliers;/;/;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0
2000045222;Direction des Grandes entreprises;DIW Oran Est;101202;engraissement de volaille et accouvage industriel;/;/;-;-;-;-;-;-;X;0;0;-306 931 253,00;-58 316 938,07;0;0;0;0;10 000,00;0;399 756 128,00;0;0;47 298 339,00;320 255 576,00;-54 492 988,00;0;178 538 932,00;-54 396 635,00;1 804 132,00;147 619 329,00;2 773 930,00;1 751 747,00;0;-54 399 652,00;0;20 265 673,00;54 492 988,00;-306 961 253,00;19 302 106,00;0;0;723 608 352,00
2000045612;Direction des Grandes entreprises;DIW Oum el-Bouaghi;101202;engraissement de volaille et accouvage industriel;/;/;X;-;-;-;-;-;X;0;0;57 978 287,90;11 015 875,00;0;0;0;0;0;4 216 947 352,00;10 881 676 066,00;1 091 631 969,00;26 986 216,00;170 663 991,00;6 998 357 839,00;25 220 309,00;21 989 000,00;4 216 947 352,00;161 460 778,00;6 257 317,00;3 726 021 846,00;19 342 273,00;6 207 080,00;0;40 616 238,00;244 940,00;2 546 045 459,00;0;57 978 288,00;319 584 063,00;25 636 021,00;0,1;34 559 814 397,00
2000044656;Direction des Grandes entreprises;DIW Alger centre;101202;engraissement de volaille et accouvage industriel;/;/;-;-;-;-;-;-;-;0;0;87 338 579,00;16 594 330,01;0;0;0;0;0;5 490 450 809,00;10 963 334 008,00;176 133 810,00;34 017 050,00;265 252 497,00;5 264 280 577,00;91 394 960,00;0;5 490 450 809,00;963 815 828,00;3 173 000,00;4 881 852 347,00;14 069 285,00;13 138 444,00;0;105 796 982,00;7 254 982,00;3 262 355 939,00;0;104 936 421,00;497 385 455,00;0;17 597 842,00;37 629 093 203,00
2000045210;Direction des Grandes entreprises;DIW Alger est;101201;engraissement industriel de bovins et ovins;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;335 819 343,00;312 495,00;0;0;0;435 574 789,00;-27 602 819,00;0;335 819 343,00;-27 592 819,00;0;302 740 438,00;862 946,00;928 948,00;0;-27 592 819,00;0;731 290,00;27 602 819,00;-27 541 705,00;47 233 361,00;0;0;1 377 295 610,00
2000045060;Direction des Grandes entreprises;DIW Alger centre;101107;entreprise de travaux agricoles et traitement phytosanitaire;/;/;X;-;-;-;X;-;X;-;-;-;-;-;-;-;-;-;65 332 029,00;186 515 586,00;128 139 423,00;32 950 571,00;94 114 924,00;2 903 468 420,00;-127 405 322,00;0;65 332 029,00;-115 169 463,00;90 000,00;44 212 457,00;2 064 736,00;13 378 408,00;0;-127 431 113,00;0;805 482 066,00;0;-125 866 648,00;47 001 288,00;0;-;3 892 209 391,00
2000061350;Direction des Grandes entreprises;DIW Alger centre;101107;entreprise de travaux agricoles et traitement phytosanitaire;/;/;-;-;-;-;-;-;X;-;-;-;-;-;-;-;-;-;632 372 665,00;522 776 252,00;189 396 961,00;36 840 529,00;320 822 693,00;3 880 154 258,00;-298 250 326,00;20 000 000,00;632 372 665,00;-383 336 340,00;0;661 685 935,00;6 301 026,00;14 932 966,00;0;-366 536 340,00;48 694 794,00;602 001 639,00;298 250 326,00;-304 810 776,00;72 506 995,00;0;-;6 586 175 922,00
2000048567;Direction des Grandes entreprises;DIW Alger ouest;101105;entreprise de conditionnement de produits agricoles;/;/;-;-;-;-;-;-;-;0;0;0;0;15 769 347,00;3 626 950,00;0;0;0;121 931 772,00;60 907 733,00;0;0;0;43 803 359,00;43 803 359,00;0;0;50 739 030,00;0;64 114 629,00;509 759,00;4 128,00;0;43 813 359,00;0;0;0;-5 313 105,00;7 026 286,00;0;0;431 340 309,00
2000048567;Direction des Grandes entreprises;DIW Alger ouest;101105;entreprise de conditionnement de produits agricoles;/;/;-;-;-;-;-;-;-;0;0;0;0;15 769 347,00;3 626 950,00;0;0;0;1 562 222 923,00;658 014 287,00;0;0;86 610 209,00;487 891 518,00;5 657 966,00;0;1 671 212 212,00;26 144 566,00;36 335 790,00;1 331 688 744,00;213 271 752,00;28 334 331,00;0;9 284 916,00;9 168 691,00;353 241 043,00;0;15 769 347,00;84 416 428,00;0;0;6 579 264 723,00
2000005295;Direction des Grandes entreprises;DIW Mostaganem;101104;entreprise de stockage et de traitement des céréales;/;/;-;-;-;-;X;-;X;-;-;-;-;-;-;-;-;-;1 667 080 491,00;685 357 042,00;437 343 897,00;29 036 376,00;197 088 806,00;1 665 554 579,00;-207 641 602,00;0;1 667 080 491,00;-14 971 915,00;4 193 856,00;1 105 305 854,00;42 040 280,00;53 537 106,00;0;-248 959 075,00;3 140 383,00;146 899 640,00;207 641 602,00;-451 719 958,00;157 158 839,00;0;-;7 145 166 692,00
2000045619;Direction des Grandes entreprises;DIW Blida;101104;entreprise de stockage et de traitement des céréales;/;/;-;-;-;-;-;-;X;127 823 649,00;12 782 365,00;4 528 694 743,00;860 452 001,17;0;0;0;0;0;9 969 662 787,00;519 079 255,00;0;52 771 168,00;787 648 459,00;5 754 646 666,00;2 509 352 476,00;1 337 013 186,00;9 969 662 787,00;3 450 169 265,00;40 336 134,00;5 594 719 578,00;79 222 481,00;104 609 475,00;0;3 382 586 841,00;665 584,00;3 493 887 511,00;0;4 656 518 392,00;454 782 351,00;0;0;52 157 334 396,00
2000045235;Direction des Grandes entreprises;DIW Alger est;101102;entreprise d'aménagement de périmètres irrigues et de drainage agricole;/;/;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20 351 826,00;968 921 688,00;0;0;1 815 788 916,00;888 891 331,00;-714 585 713,00;0;834 197 649,00;-707 545 529,00;193 565 132,00;190 263 916,00;25 452 674,00;27 034 040,00;0;-714 575 713,00;15 000,00;768 646 917,00;714 585 713,00;-767 838 770,00;326 381 466,00;0;-;3 869 550 543,00
2000047146;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;-1 041 954 554,00;-47 498 116 745,00;0;0;-47 497 125 817,00;0;295 824 312,00;0;228 323,00;0;-47 498 116 773,00;0;0;47 498 116 745,00;-47 498 116 745,00;6 468 871,00;0;0;-143 232 792 383,00
2000046067;Direction des Grandes entreprises;DIW Alger ouest;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;967 339 558,00;5 158 232 519,00;0;0;6 399 235 462,00;-22 125 329 498,00;-631 961 200,00;0;817 469 600,00;-357 963 214,00;77 196 715,00;1 323 728 034,00;22 681 793,00;10 270 107,00;0;-591 040 996,00;0;50 872 966,00;631 961 200,00;-4 990 902 597,00;270 109 117,00;0;0;-12 968 100 434,00
2000044750;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;131 813 598,00;0;0;0;-9 294 906 594,00;-132 259 085,00;0;0;-128 348 070,00;61 207,00;0;324 411,00;106 450 890,00;0;-128 263 631,00;105 622 032,00;59 009 099,00;132 259 085,00;-2 854 534 930,00;21 934 958,00;0;0;-11 980 837 030,00
2000047160;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;0;-502 816,00;0;0;-479 263,00;0;477 333,00;0;113 763,00;0;-502 816,00;0;0;502 816,00;-11 899 297 875,00;0;0;0;-11 899 688 858,00
2000046189;Direction des Grandes entreprises;DIW Ouargla;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;102 002 716,00;0;0;0;-10 177 257 308,00;-186 468 701,00;0;0;-186 064 002,00;0;57 551 794,00;0;57 081 263,00;0;-186 468 701,00;20 065 949,00;0;186 468 701,00;-786 996 621,00;0;0;0;-11 100 084 910,00
2000046261;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;3 368 780 564,00;2 062 622 990,00;20 674 951,00;167 432 539,00;546 454 862,00;-18 227 281 905,00;237 016 624,00;0;2 965 068 368,00;113 451 647,00;0;1 829 396 026,00;119 080 582,00;191 941 610,00;0;205 452 947,00;92 040 311,00;23 929 675,00;0;-4 728 215 304,00;884 117 523,00;0;0;-10 128 035 990,00
2000047119;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;-6 511 207 093,00;-95 171 393,00;0;0;-95 265 840,00;0;95 286 938,00;0;2 183 060,00;0;-95 171 393,00;652 780,00;0;95 171 393,00;-2 035 266 878,00;0;0;-;-8 638 788 426,00
2000045857;Direction des Grandes entreprises;DIW Alger ouest;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;1 482 206 763,00;0;0;0;-4 885 647 811,00;272 072 785,00;0;0;-117 047 497,00;0;23 059 843,00;371 272,00;70 038 582,00;0;272 072 785,00;0;5 710 000,00;0;-5 350 613 288,00;84 403 160,00;0;0;-8 143 373 406,00
2000045519;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;X;-;-;-;-;-;X;-;-;-;-;-;-;-;-;-;0;77 294 635,00;2 411 192,00;14 696 652,00;684 836 637,00;-3 613 502 847,00;-1 486 331 667,00;0;110 944 079,00;-1 486 221 320,00;56 761 938,00;131 731 091,00;16 525 473,00;3 058 045,00;0;-1 486 331 667,00;0;43 877 876,00;1 486 331 667,00;-3 847 322 109,00;1 329 755 944,00;0;-;-7 961 484 381,00
2000051135;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;2 194 868,00;0;0;5 255 503 440,00;0;-6 869 073 071,00;0;0;-6 877 357 456,00;1 400 770 160,00;6 752 643 862,00;0;47 393 103,00;0;-6 869 073 071,00;10 341 444,00;440 873,00;6 869 073 071,00;-6 869 073 071,00;0;0;0;-7 146 215 848,00
2000046412;Direction des Grandes entreprises;DIW Alger ouest;/;/;/;/;-;-;-;-;X;-;-;0;0;0;0;0;0;0;0;10 000,00;203 019 644,00;0;0;0;0;-3 293 465 282,00;-1 243 668 105,00;0;203 019 644,00;-1 293 908 920,00;421 535 186,00;696 320 063,00;58 473 122,00;38 475 210,00;0;-1 293 908 920,00;0;550 000,00;1 243 668 105,00;-1 190 507 011,00;146 424 598,00;0;0;-5 303 972 666,00
2000045833;Direction des Grandes entreprises;DIW Alger ouest;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;64 768 188,00;81 933 899,00;0;0;808 070 976,00;1 742 893 793,00;-1 774 206 251,00;0;64 768 188,00;-1 774 728 191,00;12 729 508,00;0;250 038 170,00;80 359 738,00;0;-1 774 728 191,00;0;14 187 189,00;1 774 206 251,00;-4 924 677 300,00;60 762 561,00;0;0;-5 293 621 472,00
2000045417;Direction des Grandes entreprises;DIW Ouargla;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;26 374 008,00;0;0;0;-4 677 897 405,00;-9 192 601,00;0;0;-9 192 601,00;0;2 166 227,00;0;118 382,00;0;-9 192 601,00;0;0;0;-58 537 255,00;6 629 288,00;0;0;-4 728 724 558,00
2000047121;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;-57 346 950,00;0;0;0;-2 343 213 009,00;0;18 755 420,00;0;23 535,00;0;0;89 458 422,00;0;0;-2 255 959 424,00;0;0;0;-4 548 282 006,00
2000046118;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;-4 123 665 750,00;-33 797 804,00;0;0;-33 787 804,00;0;466 335,00;0;11;0;-33 787 804,00;0;2 456 000,00;33 797 804,00;-18 465 834,00;0;0;0;-4 206 784 846,00
2000047114;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;617 484 446,00;-3 843 908 838,00;-2 638 290,00;0;0;-6 630 311,00;0;5 764 873,00;0;66 511 839,00;0;-2 638 291,00;3 992 020,00;0;0;-385 245 289,00;177 371 464,00;0;0;-3 369 936 377,00
2000045071;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;629 782 615,00;1 187 274 618,00;671 612 745,00;813 900,00;11 513 582,00;190 381 807,00;-2 503 793 631,00;0;629 782 615,00;-2 501 127 083,00;0;47 944 007,00;63 803 222,00;76 881 830,00;0;-2 560 124 141,00;1 419,00;562 923 105,00;2 503 793 631,00;-9 331 406 841,00;7 457 206 494,00;0;0;-2 862 736 106,00
2000045792;Direction des Grandes entreprises;DIW Alger ouest;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;252 616 914,00;0;0;183 788 818,00;2 935 058 930,00;-163 735 006,00;0;0;-163 727 472,00;16 172 079,00;25 729,00;2 021 302,00;3 709 955,00;0;-163 735 006,00;30 175,00;37 044 875,00;163 735 006,00;-6 067 595 320,00;116 825 649,00;0;0;-2 847 763 372,00
2000046147;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;X;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;275 542 220,00;667 571 924,00;0;0;414 949 922,00;-3 869 355 602,00;458 425 482,00;0;275 542 220,00;-146 162 536,00;129 431 905,00;323 199 043,00;1 104 870,00;45 145 455,00;6;458 425 460,00;656 529 704,00;0;0;-2 524 022 986,00;79 942 370,00;0;0;-2 753 730 543,00
2000044789;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;-781 073 384,00;-743 192 096,00;0;0;-743 177 455,00;0;4 653 419,00;0;3 659 976,00;0;-743 177 455,00;0;0;743 192 096,00;-4 559 079,00;4 525 342,00;0;0;-2 259 148 636,00
2000046141;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;X;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;42 248 247,00;10 703 162,00;0;0;-2 083 147 165,00;147 189 647,00;0;0;-20 898 143,00;0;3 544 500,00;0;302 960,00;78 918 852,00;226 118 499,00;264 795 314,00;0;0;-472 234 402,00;0;0;0;-1 802 458 529,00
2000046152;Direction des Grandes entreprises;DIW Alger ouest;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;965 321 632,00;14 922 045 686,00;2 374 129 789,00;351 316,00;6 630 433,00;-10 424 365 337,00;-37 483 281,00;0;1 434 142 892,00;-115 695 648,00;760 039 759,00;1 134 429 379,00;24 510 641,00;51 409 606,00;0;-22 874 454,00;694 484 094,00;1 212 750,00;37 483 281,00;-13 721 377 629,00;141 715 045,00;0;0;-1 773 890 046,00
2000044731;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;118 830 125,00;118 830 125,00;0;0;-1 814 303 420,00;-9 478 102,00;0;0;-9 478 102,00;0;4 465 250,00;3 167 230,00;1 298 020,00;17 902 225,00;-9 478 102,00;0;0;9 478 102,00;-9 478 102,00;11 636 370,00;0;-;-1 566 608 381,00
